#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
ES|ELGU||HHE|36.8678|-3.6266|780.0|0.0|87.0|0.0|GrlpCMG3T120s1500VmsNmxCentaur40VppLPha1mHzRFon|594381000.0|1.0|M/S|100.0|2021-04-21T18:24:09|
ES|ELGU||HHN|36.8678|-3.6266|780.0|0.0|357.0|0.0|GrlpCMG3T120s1500VmsNmxTrident40Vpp1mHzRFon|601580000.0|1.0|M/S|100.0|2011-10-26T11:09:40|2021-04-21T15:19:38
ES|ELGU||HHN|36.8678|-3.6266|780.0|0.0|357.0|0.0|GrlpCMG3T120s1500VmsNmxCentaur40VppLPha1mHzRFon|601581000.0|1.0|M/S|100.0|2021-04-21T18:24:09|
ES|ELGU||HHZ|36.8678|-3.6266|780.0|0.0|0.0|-90.0|GrlpCMG3T120s1500VmsNmxTrident40Vpp1mHzRFon|596780000.0|1.0|M/S|100.0|2011-10-26T11:09:40|2021-04-21T15:19:38
ES|ELGU||HHZ|36.8678|-3.6266|780.0|0.0|0.0|-90.0|GrlpCMG3T120s1500VmsNmxCentaur40VppLPha1mHzRFon|596781000.0|1.0|M/S|100.0|2021-04-21T18:24:09|
ES|ELOB||HHE|41.8674|-8.0611|980.0|0.0|90.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|639032000.0|1.0|M/S|100.0|2001-05-09T00:00:00|2003-08-05T08:00:00
ES|ELOB||HHE|41.8674|-8.0611|980.0|0.0|90.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp10mHzRFon|603787000.0|1.0|M/S|100.0|2003-08-06T00:00:00|2008-04-16T23:59:59
ES|ELOB||HHE|41.8674|-8.0611|980.0|0.0|83.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|603988000.0|1.0|M/S|100.0|2008-04-17T00:00:00|2014-08-26T07:18:58
ES|ELOB||HHE|41.8674|-8.0611|980.0|0.0|90.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|603988000.0|1.0|M/S|100.0|2014-08-26T07:18:59|2021-06-24T10:02:47
ES|ELOB||HHE|41.8674|-8.0611|980.0|0.0|90.0|0.0|GrlpCMG3T100s1500VmsNmxCentaur40VppLPha1mHzRFon|603981000.0|1.0|M/S|100.0|2021-06-24T12:15:14|
ES|ELOB||HHN|41.8674|-8.0611|980.0|0.0|0.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|639291000.0|1.0|M/S|100.0|2001-05-09T00:00:00|2003-08-05T08:00:00
ES|ELOB||HHN|41.8674|-8.0611|980.0|0.0|0.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp10mHzRFon|605387000.0|1.0|M/S|100.0|2003-08-06T00:00:00|2008-04-16T23:59:59
ES|ELOB||HHN|41.8674|-8.0611|980.0|0.0|353.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|605588000.0|1.0|M/S|100.0|2008-04-17T00:00:00|2014-08-26T07:18:58
ES|ELOB||HHN|41.8674|-8.0611|980.0|0.0|0.0|0.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|605588000.0|1.0|M/S|100.0|2014-08-26T07:18:59|2021-06-24T10:02:47
ES|ELOB||HHN|41.8674|-8.0611|980.0|0.0|0.0|0.0|GrlpCMG3T100s1500VmsNmxCentaur40VppLPha1mHzRFon|605581000.0|1.0|M/S|100.0|2021-06-24T12:15:14|
ES|ELOB||HHZ|41.8674|-8.0611|980.0|0.0|0.0|-90.0|GrlpCMG3T100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|642320000.0|1.0|M/S|100.0|2001-05-09T00:00:00|2003-08-05T08:00:00
ES|ELOB||HHZ|41.8674|-8.0611|980.0|0.0|0.0|-90.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp10mHzRFon|601388000.0|1.0|M/S|100.0|2003-08-06T00:00:00|2008-04-16T23:59:59
ES|ELOB||HHZ|41.8674|-8.0611|980.0|0.0|0.0|-90.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|601588000.0|1.0|M/S|100.0|2008-04-17T00:00:00|2014-08-26T07:18:58
ES|ELOB||HHZ|41.8674|-8.0611|980.0|0.0|0.0|-90.0|GrlpCMG3T100s50Hz1500VmsNmxTrident40Vpp1mHzRFon|601588000.0|1.0|M/S|100.0|2014-08-26T07:18:59|2021-06-24T10:02:47
ES|ELOB||HHZ|41.8674|-8.0611|980.0|0.0|0.0|-90.0|GrlpCMG3T100s1500VmsNmxCentaur40VppLPha1mHzRFon|601581000.0|1.0|M/S|100.0|2021-06-24T12:15:14|
ES|ELOR|00|HHE|37.639134|-1.745285|395.0|0.0|90.0|0.0|NmxT120QAg3120s1203VmsNmxCentaur640VppLPh1mHzRFoff|481000000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-05T09:48:11
ES|ELOR|00|HHE|37.639134|-1.745285|395.0|0.0|90.0|0.0|NmxTQA2301g3120s1203VmsNmxCentaur640VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-07-05T09:50:28|2020-09-29T07:06:13
ES|ELOR|00|HHE|37.639134|-1.745285|395.0|0.0|90.0|0.0|NmxT120PA120s1201VmsNmxCentaur640VppLPh1mHzRFon|480385000.0|1.0|M/S|100.0|2020-10-16T16:49:47|
ES|ELOR|00|HHN|37.639134|-1.745285|395.0|0.0|0.0|0.0|NmxT120QAg3120s1203VmsNmxCentaur640VppLPh1mHzRFoff|481000000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-05T09:48:11
ES|ELOR|00|HHN|37.639134|-1.745285|395.0|0.0|0.0|0.0|NmxTQA2301g3120s1203VmsNmxCentaur640VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-07-05T09:50:28|2020-09-29T07:06:13
ES|ELOR|00|HHN|37.639134|-1.745285|395.0|0.0|0.0|0.0|NmxT120PA120s1201VmsNmxCentaur640VppLPh1mHzRFon|480385000.0|1.0|M/S|100.0|2020-10-16T16:49:47|
ES|ELOR|00|HHZ|37.639134|-1.745285|395.0|0.0|0.0|-90.0|NmxT120QAg3120s1203VmsNmxCentaur640VppLPh1mHzRFoff|481000000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-05T09:48:11
ES|ELOR|00|HHZ|37.639134|-1.745285|395.0|0.0|0.0|-90.0|NmxTQA2301g3120s1203VmsNmxCentaur640VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-07-05T09:50:28|2020-09-29T07:06:13
ES|ELOR|00|HHZ|37.639134|-1.745285|395.0|0.0|0.0|-90.0|NmxT120PA120s1201VmsNmxCentaur640VppLPh1mHzRFon|480385000.0|1.0|M/S|100.0|2020-10-16T16:49:47|
ES|ELOR|01|HH1|37.639134|-1.745285|395.0|35.5|50.0|0.0|NmxTCompact120s754VmsNmxCentaur640VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2024-08-21T13:51:06|
ES|ELOR|01|HH2|37.639134|-1.745285|395.0|35.5|140.0|0.0|NmxTCompact120s754VmsNmxCentaur640VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2024-08-21T13:51:06|
ES|ELOR|01|HHX|37.639134|-1.745285|395.0|35.5|111.0|0.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFoff|301240000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-08T10:16:47
ES|ELOR|01|HHX|37.639134|-1.745285|395.0|35.5|111.0|0.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFon|301231000.0|1.0|M/S|100.0|2019-07-08T10:17:55|2024-08-21T13:48:59
ES|ELOR|01|HHY|37.639134|-1.745285|395.0|35.5|21.0|0.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFoff|301240000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-08T10:16:47
ES|ELOR|01|HHY|37.639134|-1.745285|395.0|35.5|21.0|0.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFon|301231000.0|1.0|M/S|100.0|2019-07-08T10:17:55|2024-08-21T13:48:59
ES|ELOR|01|HHZ|37.639134|-1.745285|395.0|35.5|0.0|-90.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFoff|301240000.0|1.0|M/S|100.0|2016-09-08T00:00:00|2019-07-08T10:16:47
ES|ELOR|01|HHZ|37.639134|-1.745285|395.0|35.5|0.0|-90.0|NmxTCompactPH20s753VmsNmxCentaur640VppLPh1mHzRFon|301231000.0|1.0|M/S|100.0|2019-07-08T10:17:55|2024-08-21T13:48:59
ES|ELOR|01|HHZ|37.639134|-1.745285|395.0|35.5|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur640VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2024-08-21T13:51:06|
ES|EMAL||EHE|36.762|-4.428|131.0|0.0|90.0|0.0|XXXX|199729000.0|10.0|M/S|125.0|2001-11-11T06:00:00|2009-11-05T00:00:00
ES|EMAL||EHN|36.762|-4.428|131.0|0.0|0.0|0.0|XXXX|199729000.0|10.0|M/S|125.0|2001-11-11T06:00:00|2009-11-05T00:00:00
ES|EMAL||EHZ|36.762|-4.428|131.0|0.0|0.0|-90.0|XXXX|199729000.0|10.0|M/S|125.0|2001-11-11T06:00:00|2009-11-05T00:00:00
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3Tunk@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|627016000.0|1.0|M/S|100.0|2002-06-09T00:00:00|2002-09-30T23:59:59
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3T3B09@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|625300000.0|1.0|M/S|100.0|2002-10-01T00:00:00|2004-06-21T15:35:30
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|631913000.0|1.0|M/S|100.0|2004-09-10T09:11:30|2008-09-04T07:06:30
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|632123000.0|1.0|M/S|100.0|2008-09-04T11:57:40|2010-11-23T23:59:59
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|80.0|0.0|GrlpCMG3T3D39@120s50Hz1500VmsNmxLynx40Vpp1mHzRFon|631279000.0|1.0|M/S|100.0|2010-11-24T00:00:00|2010-12-16T09:41:40
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|80.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|640816000.0|1.0|M/S|100.0|2010-12-16T10:18:50|2014-08-27T07:35:15
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|640816000.0|1.0|M/S|100.0|2014-08-27T07:35:16|2022-12-16T13:56:56
ES|EMAZ||HHE|42.949|-8.9765|405.0|0.0|90.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxCtr40VppLPh1mHzRF|607421000.0|1.0|M/S|100.0|2023-02-10T10:00:00|
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3Tunk@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|634965000.0|1.0|M/S|100.0|2002-06-09T00:00:00|2002-09-30T23:59:59
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3T3B09@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|626560000.0|1.0|M/S|100.0|2002-10-01T00:00:00|2004-06-21T15:35:30
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|630226000.0|1.0|M/S|100.0|2004-09-10T09:11:30|2008-09-04T07:06:30
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|630435000.0|1.0|M/S|100.0|2008-09-04T11:57:40|2010-11-23T23:59:59
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|350.0|0.0|GrlpCMG3T3D39@120s50Hz1500VmsNmxLynx40Vpp1mHzRFon|634655000.0|1.0|M/S|100.0|2010-11-24T00:00:00|2010-12-16T09:41:40
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|350.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|648833000.0|1.0|M/S|100.0|2010-12-16T10:18:50|2014-08-27T07:35:15
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|648833000.0|1.0|M/S|100.0|2014-08-27T07:35:16|2022-12-16T13:56:56
ES|EMAZ||HHN|42.949|-8.9765|405.0|0.0|0.0|0.0|GrlpCMG3T3565@100s50Hz1500VmsNmxCtr40VppLPh1mHzRF|615021000.0|1.0|M/S|100.0|2023-02-10T10:00:00|
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3Tunk@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|632590000.0|1.0|M/S|100.0|2002-06-09T00:00:00|2002-09-30T23:59:59
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3B09@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|628652000.0|1.0|M/S|100.0|2002-10-01T00:00:00|2004-06-21T15:35:30
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp10mHzRFon|623476000.0|1.0|M/S|100.0|2004-09-10T09:11:30|2008-09-04T07:06:30
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3894@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|623683000.0|1.0|M/S|100.0|2008-09-04T11:57:40|2010-11-23T23:59:59
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3D39@120s50Hz1500VmsNmxLynx40Vpp1mHzRFon|631279000.0|1.0|M/S|100.0|2010-11-24T00:00:00|2010-12-16T09:41:40
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|641744000.0|1.0|M/S|100.0|2010-12-16T10:18:50|2014-08-27T07:35:15
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3565@100s50Hz1500VmsNmxLynx40Vpp1mHzRFon|641744000.0|1.0|M/S|100.0|2014-08-27T07:35:16|2022-12-16T13:56:56
ES|EMAZ||HHZ|42.949|-8.9765|405.0|0.0|0.0|-90.0|GrlpCMG3T3565@100s50Hz1500VmsNmxCtr40VppLPh1mHzRF|608301000.0|1.0|M/S|100.0|2023-02-10T10:00:00|
ES|EMIJ||HHE|36.5645|-4.7727|470.0|0.0|90.0|0.0|GurCMG3T100sT3655NmxLynx2610mHzRFon|634630000.0|1.0|M/S|100.0|2004-07-02T10:26:00|2004-10-19T10:33:50
ES|EMIJ||HHE|36.5645|-4.7727|470.0|0.0|90.0|0.0|GurCMG3T100sT3655NmxTrident19010mHzRFon|604187000.0|1.0|M/S|100.0|2004-10-20T15:06:50|2008-04-17T07:10:00
ES|EMIJ||HHE|36.5645|-4.7727|470.0|0.0|90.0|0.0|GurCMG3T100sT3655NmxTrident1901mHzRFon|604388000.0|1.0|M/S|100.0|2008-04-17T07:38:00|2015-04-12T16:04:51
ES|EMIJ||HHE|36.5645|-4.7727|470.0|0.0|90.0|0.0|GurCMG3T100sT3888NmxTrident1901mHzRFon|596788000.0|1.0|M/S|100.0|2015-04-13T08:29:59|2019-05-22T16:30:29
ES|EMIJ||HHE|36.5645|-4.7727|470.0|0.0|90.0|0.0|NmxTComp120QA1201Vms3gNmxCentaur40VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-05-23T12:26:20|
ES|EMIJ||HHN|36.5645|-4.7727|470.0|0.0|0.0|0.0|GurCMG3T100sT3655NmxLynx2610mHzRFon|640510000.0|1.0|M/S|100.0|2004-07-02T10:26:00|2004-10-19T10:33:50
ES|EMIJ||HHN|36.5645|-4.7727|470.0|0.0|0.0|0.0|GurCMG3T100sT3655NmxTrident19010mHzRFon|609785000.0|1.0|M/S|100.0|2004-10-20T15:06:50|2008-04-17T07:10:00
ES|EMIJ||HHN|36.5645|-4.7727|470.0|0.0|0.0|0.0|GurCMG3T100sT3655NmxTrident1901mHzRFon|609988000.0|1.0|M/S|100.0|2008-04-17T07:38:00|2015-04-12T16:04:51
ES|EMIJ||HHN|36.5645|-4.7727|470.0|0.0|0.0|0.0|GurCMG3T100sT3888NmxTrident1901mHzRFon|602388000.0|1.0|M/S|100.0|2015-04-13T08:29:59|2019-05-22T16:30:29
ES|EMIJ||HHN|36.5645|-4.7727|470.0|0.0|0.0|0.0|NmxTComp120QA1201Vms3gNmxCentaur40VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-05-23T12:26:20|
ES|EMIJ||HHZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|GurCMG3T100sT3655NmxLynx2610mHzRFon|635050000.0|1.0|M/S|100.0|2004-07-02T10:26:00|2004-10-19T10:33:50
ES|EMIJ||HHZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|GurCMG3T100sT3655NmxTrident19010mHzRFon|604587000.0|1.0|M/S|100.0|2004-10-20T15:06:50|2008-04-17T07:10:00
ES|EMIJ||HHZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|GurCMG3T100sT3655NmxTrident1901mHzRFon|604788000.0|1.0|M/S|100.0|2008-04-17T07:38:00|2015-04-12T16:04:51
ES|EMIJ||HHZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|GurCMG3T100sT3888NmxTrident1901mHzRFon|595988000.0|1.0|M/S|100.0|2015-04-13T08:29:59|2019-05-22T16:30:29
ES|EMIJ||HHZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|NmxTComp120QA1201Vms3gNmxCentaur40VppLPh1mHzRFon|480985000.0|1.0|M/S|100.0|2019-05-23T12:26:20|
ES|EMIJ||HNE|36.5645|-4.7727|470.0|0.0|90.0|0.0|GurCMG5TT5A441gNmxTrident1901mHzRFon|203996.0|1.0|M/S**2|100.0|2010-04-22T08:00:00|2019-05-22T16:30:29
ES|EMIJ||HNE|36.5645|-4.7727|470.0|0.0|90.0|0.0|NmxTitan0_25gNmxCentaur40VppLinPha1mHzRFon|3263890.0|1.0|M/S**2|200.0|2019-05-23T12:26:20|2019-06-07T08:35:05
ES|EMIJ||HNE|36.5645|-4.7727|470.0|0.0|90.0|0.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon100Hz|407987.0|1.0|M/S**2|100.0|2019-06-07T08:36:07|2023-05-22T10:10:22
ES|EMIJ||HNE|36.5645|-4.7727|470.0|0.0|90.0|0.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon200Hz|407987.0|1.0|M/S**2|200.0|2023-05-22T10:12:28|
ES|EMIJ||HNN|36.5645|-4.7727|470.0|0.0|0.0|0.0|GurCMG5TT5A441gNmxTrident1901mHzRFon|203996.0|1.0|M/S**2|100.0|2010-04-22T08:00:00|2019-05-22T16:30:29
ES|EMIJ||HNN|36.5645|-4.7727|470.0|0.0|0.0|0.0|NmxTitan0_25gNmxCentaur40VppLinPha1mHzRFon|3263890.0|1.0|M/S**2|200.0|2019-05-23T12:26:20|2019-06-07T08:35:05
ES|EMIJ||HNN|36.5645|-4.7727|470.0|0.0|0.0|0.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon100Hz|407987.0|1.0|M/S**2|100.0|2019-06-07T08:36:07|2023-05-22T10:10:22
ES|EMIJ||HNN|36.5645|-4.7727|470.0|0.0|0.0|0.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon200Hz|407987.0|1.0|M/S**2|200.0|2023-05-22T10:12:28|
ES|EMIJ||HNZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|GurCMG5TT5A441gNmxTrident1901mHzRFon|203196.0|1.0|M/S**2|100.0|2010-04-22T08:00:00|2019-05-22T16:30:29
ES|EMIJ||HNZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|NmxTitan0_25gNmxCentaur40VppLinPha1mHzRFon|3263890.0|1.0|M/S**2|200.0|2019-05-23T12:26:20|2019-06-07T08:35:05
ES|EMIJ||HNZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon100Hz|407987.0|1.0|M/S**2|100.0|2019-06-07T08:36:07|2023-05-22T10:10:22
ES|EMIJ||HNZ|36.5645|-4.7727|470.0|0.0|0.0|-90.0|NmxTitan2gNmxCentaur40VppLinPha1mHzRFon200Hz|407987.0|1.0|M/S**2|200.0|2023-05-22T10:12:28|
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|90.0|0.0|GrlpCMG3T3840@100s1500VmsNmxLynx40Vpp10mHzRFon|645524000.0|1.0|M/S|100.0|2001-11-27T00:00:00|2003-06-18T16:34:20
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|85.0|0.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp10mHzRFon|630670000.0|1.0|M/S|100.0|2003-06-18T16:43:30|2014-10-01T15:29:47
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|90.0|0.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp1mHzRFon|630879000.0|1.0|M/S|100.0|2014-10-01T15:33:00|2021-07-30T08:52:39
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|90.0|0.0|GrlpCMG3T310683@120s1500VmsNmxLynx40Vpp1mHzRFon|640206000.0|1.0|M/S|100.0|2021-07-30T08:52:40|2021-08-09T10:34:16
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|90.0|0.0|GrlpCMG3T310685@120s1500VmsNmxLynx40Vpp1mHzRFon|641054000.0|1.0|M/S|100.0|2021-08-09T10:34:25|2022-10-18T14:05:08
ES|EMIN||HHE|37.7675|-6.6724|240.0|0.0|90.0|0.0|GrlpCMG3T310685@120s1500VmsNmxCtr40VppLPha1mHzRFon|604781000.0|1.0|M/S|100.0|2022-10-18T15:56:53|
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|0.0|0.0|GrlpCMG3T3840@100s1500VmsNmxLynx40Vpp10mHzRFon|643520000.0|1.0|M/S|100.0|2001-11-27T00:00:00|2003-06-18T16:34:20
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|355.0|0.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp10mHzRFon|628732000.0|1.0|M/S|100.0|2003-06-18T16:43:30|2014-10-01T15:29:47
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|0.0|0.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp1mHzRFon|628941000.0|1.0|M/S|100.0|2014-10-01T15:33:00|2021-07-30T08:52:39
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|0.0|0.0|GrlpCMG3T310683@120s1500VmsNmxLynx40Vpp1mHzRFon|632309000.0|1.0|M/S|100.0|2021-07-30T08:52:40|2021-08-09T10:34:16
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|0.0|0.0|GrlpCMG3T310685@120s1500VmsNmxLynx40Vpp1mHzRFon|636519000.0|1.0|M/S|100.0|2021-08-09T10:34:25|2022-10-18T14:05:08
ES|EMIN||HHN|37.7675|-6.6724|240.0|0.0|0.0|0.0|GrlpCMG3T310685@120s1500VmsNmxCtr40VppLPha1mHzRFon|604781000.0|1.0|M/S|100.0|2022-10-18T15:56:53|
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T3840@100s1500VmsNmxLynx40Vpp10mHzRFon|638298000.0|1.0|M/S|100.0|2001-11-27T00:00:00|2003-06-18T16:34:20
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp10mHzRFon|628127000.0|1.0|M/S|100.0|2003-06-18T16:43:30|2014-10-01T15:29:47
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T3D51@120s1500VmsNmxLynx40Vpp1mHzRFon|628335000.0|1.0|M/S|100.0|2014-10-01T15:33:00|2021-07-30T08:52:39
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T310683@120s1500VmsNmxLynx40Vpp1mHzRFon|640206000.0|1.0|M/S|100.0|2021-07-30T08:52:40|2021-08-09T10:34:16
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T310685@120s1500VmsNmxLynx40Vpp1mHzRFon|637663000.0|1.0|M/S|100.0|2021-08-09T10:34:25|2022-10-18T14:05:08
ES|EMIN||HHZ|37.7675|-6.6724|240.0|0.0|0.0|-90.0|GrlpCMG3T310685@120s1500VmsNmxCtr40VppLPha1mHzRFon|601581000.0|1.0|M/S|100.0|2022-10-18T15:56:53|
ES|EMIR||HHE|41.9144|1.5258|841.0|0.0|90.0|0.0|GrlpCMG33584T120s50Hz1500vmsRefTek72A08b24g1ds1|814395000.0|1.0|M/S|100.0|2001-10-26T00:00:00|2008-07-21T23:59:59
ES|EMIR||HHE|41.9144|1.5258|841.0|0.0|90.0|0.0|GrlpCMG3TB72120s50Hz1500vmsRefTek72A08b24g1ds1|808673000.0|1.0|M/S|100.0|2008-07-22T00:00:00|2011-04-14T09:13:10
ES|EMIR||HHE|41.9144|1.5258|841.0|0.0|90.0|0.0|GrlpCMG6TDUnk@100s1000Vms|630407000.0|1.0|M/S|80.0|2011-07-15T12:05:50|2012-11-14T09:31:30
ES|EMIR||HHE|41.9144|1.5258|841.0|0.0|90.0|0.0|GrlpCMG3TB72@100s1500VmsGrlpDM24mk3fixgain|468657000.0|1.0|M/S|100.0|2013-02-11T09:50:00|2023-08-01T15:18:42
ES|EMIR||HHE|41.9144|1.5258|841.0|0.0|90.0|0.0|GrlpCertis@1000VmsGrlpDM24mk3fixgain|331184000.0|1.0|M/S|100.0|2023-08-01T15:22:38|
ES|EMIR||HHN|41.9144|1.5258|841.0|0.0|0.0|0.0|GrlpCMG33584T120s50Hz1500vmsRefTek72A08b24g1ds1|815043000.0|1.0|M/S|100.0|2001-10-26T00:00:00|2008-07-21T23:59:59
ES|EMIR||HHN|41.9144|1.5258|841.0|0.0|0.0|0.0|GrlpCMG3TB72120s50Hz1500vmsRefTek72A08b24g1ds1|814071000.0|1.0|M/S|100.0|2008-07-22T00:00:00|2011-04-14T09:13:10
ES|EMIR||HHN|41.9144|1.5258|841.0|0.0|0.0|0.0|GrlpCMG6TDUnk@100s1000Vms|598266000.0|1.0|M/S|80.0|2011-07-15T12:05:50|2012-11-14T09:31:30
